Default Dataset,,Dataset 1,,Dataset 2,,Dataset 3,,Dataset 4,,Dataset 5,,Dataset 6,,Dataset 7,,Dataset 8,,Dataset 9,,Dataset 10,,Dataset 11,,Dataset 12,,Dataset 13,,Dataset 14,,Dataset 15,,Dataset 16,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
3.894246262,18.25867095,3.831140753,17.24217141,3.894246262,15.971547,3.858185972,14.87821901,3.894246262,13.8262602,3.867201044,12.63246423,3.88523119,11.6159647,3.894246262,10.48126755,3.966366844,9.500227303,3.912276408,8.259152293,3.822125681,7.088995855,3.876216117,6.037037037,3.191070591,4.725043455,3.037814355,3.507607969,2.857512901,2.514747961,2.812437537,1.510068191,2.9566787,0.292632705
3.894246262,18.2113919,3.831140753,17.19489237,3.88523119,15.91835807,3.867201044,14.84275973,3.894246262,13.77898115,3.867201044,12.58518519,3.88523119,11.58050542,3.894246262,10.4339885,3.957351771,9.441128493,3.903261335,8.176413959,3.813110608,7.029897045,3.876216117,5.989757989,3.209100736,4.75459286,3.046829427,3.466238802,2.857512901,2.467468913,2.812437537,1.462789143,2.9566787,0.257173419
3.921291481,18.32958952,3.858185972,17.36036903,3.912276408,16.02473593,3.88523119,14.97277711,3.894246262,13.73761198,3.897251287,12.72702233,3.912276408,11.76371173,3.921291481,10.50490707,3.957351771,9.393849445,3.930306553,8.35962027,3.84316085,7.148094665,3.876216117,5.948388822,3.248166051,4.764442662,3.082889718,3.45441904,2.857512901,2.432009627,2.82145261,1.403690333,2.983723918,0.245353657
3.921291481,18.28231047,3.876216117,17.40764808,3.930306553,16.21385212,3.88523119,14.92549806,3.88523119,13.69624281,3.912276408,12.84521995,3.903261335,11.7105228,3.951341723,10.76494184,3.957351771,9.346570397,3.921291481,8.306431341,3.858185972,7.219013237,3.912276408,6.048856799,3.284226342,4.784142265,3.109934936,3.483968445,2.875543046,2.632945581,2.839482755,1.640085573,2.992738991,0.198074609
3.921291481,18.24685118,3.867201044,17.32490975,3.930306553,16.16657307,3.912276408,15.06733521,3.88523119,13.66078353,3.912276408,12.80385078,3.930306553,11.84054018,3.948336699,10.70584303,4.005432159,9.634184606,3.921291481,8.223693007,3.849170899,7.077176093,3.903261335,5.989757989,3.281221318,4.736863217,3.118950009,3.436689397,2.893573191,2.585666533,2.848497828,1.592806525,2.992738991,0.156705442
3.939321626,18.40050809,3.894246262,17.49038642,3.921291481,16.13111379,3.903261335,15.02005616,3.933311578,13.93263805,3.930306553,12.93977805,3.930306553,11.79917101,3.948336699,10.65856398,3.993412062,9.582965637,3.951341723,8.452208406,3.867201044,7.171734189,3.903261335,5.954298703,3.317281609,4.748682979,3.1550103,3.436689397,2.893573191,2.538387485,2.848497828,1.545527477,3.001754064,0.103516513
3.939321626,18.3650488,3.894246262,17.44310737,3.921291481,16.08383474,3.930306553,15.20917235,3.930306553,13.87353924,3.930306553,12.892499,3.957351771,11.85235994,3.939321626,10.62310469,3.993412062,9.535686589,3.939321626,8.400989437,3.867201044,7.124455141,3.930306553,6.143414895,3.344326827,4.760502741,3.182055518,3.472148683,2.902588264,2.497018318,2.848497828,1.498248429,3.028799282,0.186254847
3.957351771,18.56598476,3.894246262,17.38400856,3.966366844,16.24931141,3.930306553,15.1618933,3.930306553,13.8262602,3.939321626,12.84521995,3.957351771,11.80508089,3.939321626,10.57582565,4.038487426,9.606605161,3.987402014,8.495547533,3.88523119,7.219013237,3.930306553,6.102045728,3.3533419,4.713223693,3.209100736,3.424869635,2.92061841,2.44973927,2.848497828,1.456879262,3.028799282,0.14488568
3.957351771,18.51870571,3.930306553,17.56130499,3.957351771,16.21385212,3.930306553,15.11461425,3.930306553,13.77898115,3.939321626,12.7979409,3.98439699,11.98237732,3.939321626,10.54036636,4.029472353,9.571145875,3.975381917,8.448268485,3.903261335,7.337210857,3.966366844,6.137505014,3.389402191,4.742773098,3.236145954,3.413049873,2.929633482,2.491108437,2.887563143,1.474608905,3.0558445,0.150795561
3.957351771,18.47142666,3.930306553,17.51402594,3.987402014,16.3438695,3.939321626,15.06733521,3.921291481,13.74352186,3.966366844,13.03433614,3.98439699,11.94100816,3.98439699,10.67629362,4.056517571,9.736622543,3.975381917,8.400989437,3.903261335,7.289931809,3.98439699,6.261612515,3.407432336,4.784142265,3.263191173,3.442599278,2.941653579,2.396550341,2.884558119,1.415510095,3.082889718,0.091696751
3.957351771,18.43596738,3.921291481,17.47856665,3.98439699,16.28477069,3.939321626,15.02005616,3.966366844,14.05083567,3.966366844,12.98705709,3.975381917,11.89963899,3.975381917,10.62310469,4.056517571,9.695253376,4.011442208,8.661024201,3.903261335,7.254472523,3.98439699,6.220243348,3.428467506,4.740803138,3.299251463,3.407139992,2.938648555,2.337451531,2.884558119,1.368231047,3.118950009,0.103516513
3.975381917,18.7078219,3.969371868,17.59676427,4.011442208,16.55662522,3.957351771,15.35100949,3.966366844,14.00355663,3.966366844,12.94568793,4.02045728,11.94100816,3.975381917,10.58764541,4.047502499,9.653884209,4.02045728,8.601925391,3.930306553,7.419949191,3.975381917,6.178874181,3.416447409,4.701403931,3.335311754,3.39532023,2.929633482,2.313812007,2.884558119,1.320951999,3.118950009,0.068057227
3.98439699,18.64872309,3.966366844,17.53766546,4.02045728,16.50934617,3.966366844,15.29191068,3.966366844,13.95627758,3.957351771,12.90431876,4.029472353,11.99419709,4.002427135,10.90677898,4.092577862,9.724802781,4.02045728,8.554646343,3.921291481,7.372670143,4.02045728,6.273432277,3.461522772,4.760502741,3.371372045,3.418959754,2.947663628,2.278352721,2.884558119,1.279582832,3.1550103,0.103516513
3.98439699,18.60144404,3.957351771,17.50220618,4.02045728,16.46206712,3.966366844,15.25054152,3.966366844,13.92081829,3.975381917,13.08161519,4.059522595,11.92327851,4.002427135,10.85949993,4.092577862,9.677523733,4.02045728,8.507367295,3.966366844,7.431768953,4.02045728,6.226153229,3.497583063,4.75459286,3.407432336,3.401230111,2.965693773,2.372910817,2.875543046,1.250033427,3.1550103,0.068057227
4.005432159,18.55022507,3.957351771,17.45492713,4.02045728,16.41478807,3.957351771,15.20917235,4.002427135,14.17494317,4.005432159,12.94371797,4.047502499,11.88781923,4.002427135,10.81222089,4.128638153,9.653884209,4.011442208,8.471908009,3.966366844,7.384489905,4.038487426,6.356170611,3.536648378,4.744743058,3.398417263,3.377590587,2.974708846,2.319721888,2.911603337,1.261853189,3.191070591,0.062147346
4.02045728,18.61917369,4.005432159,17.57312475,4.011442208,16.36750903,3.957351771,15.1618933,3.993412062,14.12175425,3.993412062,12.90431876,4.083562789,11.94691804,3.993412062,10.76494184,4.146668298,9.618424923,4.047502499,8.590105629,3.966366844,7.337210857,4.038487426,6.308891563,3.572708669,4.760502741,3.443492627,3.413049873,3.010769137,2.301992245,2.92061841,1.202754379,3.227130882,0.056237465
4.04149245,18.66054285,3.993412062,17.5258457,4.011442208,16.32022998,3.957351771,15.11461425,3.993412062,14.0744752,4.023462305,13.05797567,4.101592935,11.89963899,3.993412062,10.71766279,4.155683371,9.724802781,4.056517571,8.542826581,3.966366844,7.29584169,4.047502499,6.249792753,3.569703645,4.713223693,3.443492627,3.377590587,3.028799282,2.260623078,2.92061841,1.155475331,3.263191173,0.044417703
4.047502499,18.77874047,3.993412062,17.47856665,4.056517571,16.41478807,4.002427135,15.30373045,4.011442208,14.31087044,4.02045728,12.99887686,4.101592935,11.85235994,4.029472353,10.76494184,4.155683371,9.677523733,4.047502499,8.507367295,3.957351771,7.242652761,4.056517571,6.202513705,3.605763936,4.760502741,3.479552918,3.413049873,3.064859573,2.260623078,2.92061841,1.108196283,3.2541761,0.020778179
4.047502499,18.73146143,3.993412062,17.43128761,4.056517571,16.37341891,4.002427135,15.2564514,4.011442208,14.26359139,4.029472353,13.12889424,4.110608008,11.81099077,4.038487426,10.71766279,4.173713516,9.630244685,4.095582886,8.566466105,4.002427135,7.502687525,4.074547717,6.155234657,3.605763936,4.725043455,3.470537845,3.377590587,3.091904791,2.278352721,2.929633482,1.049097473,3.302256488,0.036537862
4.059522595,18.58962428,3.993412062,17.39582832,4.083562789,16.4384276,4.011442208,15.35100949,4.02045728,14.20449258,4.029472353,12.93977805,4.128638153,11.75780185,4.038487426,10.67629362,4.173713516,9.582965637,4.092577862,8.507367295,4.002427135,7.455408477,4.074547717,6.11386549,3.641824226,4.748682979,3.515613209,3.413049873,3.118950009,2.248803316,2.9566787,1.238213665,3.308266536,0.103516513
4.056517571,18.53052547,4.038487426,17.59676427,4.092577862,16.39114855,4.038487426,15.31555021,4.04149245,14.14539377,4.047502499,13.05797567,4.128638153,11.71643268,4.029472353,10.63492446,4.173713516,9.547506351,4.092577862,8.465998128,4.002427135,7.408129429,4.065532644,6.072496323,3.680889542,4.744743058,3.551673499,3.424869635,3.1550103,2.248803316,2.9566787,1.190934617,3.335311754,0.056237465
4.056517571,18.49506619,4.038487426,17.55539511,4.110608008,16.34977938,4.029472353,15.2564514,4.038487426,14.09811472,4.056517571,13.00478674,4.146668298,11.68097339,4.077552741,10.74130231,4.200758735,9.500227303,4.083562789,8.436448723,4.002427135,7.366760262,4.083562789,6.202513705,3.716949832,4.740803138,3.542658427,3.401230111,3.191070591,2.225163792,2.9566787,1.143655569,3.335311754,0.020778179
4.074547717,18.66054285,4.047502499,17.50220618,4.11962308,16.4384276,4.029472353,15.20917235,4.065532644,14.16903329,4.047502499,12.97523733,4.164698444,11.72234256,4.065532644,10.69402327,4.209773807,9.452948255,4.101592935,8.637384677,4.029472353,7.337210857,4.110608008,6.119775371,3.750005099,4.819601551,3.58773379,3.436689397,3.227130882,2.219253911,2.974708846,1.096376521,3.371372045,0.044417703
4.083562789,18.62508357,4.047502499,17.46674689,4.11962308,16.39114855,4.029472353,15.17371306,4.074547717,14.10993448,4.095582886,13.05797567,4.167703468,11.63960423,4.065532644,10.65856398,4.227803953,9.417488969,4.11962308,8.590105629,4.047502499,7.289931809,4.110608008,6.084316085,3.78606539,4.81369167,3.605763936,3.401230111,3.266196197,2.235013594,2.974708846,1.049097473,3.362356972,0.020778179
4.101592935,18.58962428,4.074547717,17.43128761,4.128638153,16.29659045,4.056517571,15.37464902,4.092577862,14.06856532,4.083562789,13.02251638,4.164698444,11.5864153,4.095582886,10.81222089,4.227803953,9.370209921,4.11962308,8.542826581,4.047502499,7.242652761,4.137653226,6.037037037,3.777050317,4.760502741,3.641824226,3.424869635,3.2541761,2.195614387,3.013774161,1.120016045,3.407432336,0.02668806
4.110608008,18.54234523,4.074547717,17.38400856,4.137653226,16.24931141,4.077552741,15.32736997,4.110608008,14.10993448,4.101592935,13.12889424,4.200758735,11.53322637,4.113613032,10.74130231,4.254849171,9.311111111,4.11962308,8.495547533,4.077552741,7.195373713,4.146668298,5.977938227,3.804095535,4.855060837,3.632809154,3.401230111,3.299251463,2.219253911,3.010769137,1.060917235,3.443492627,0.032597941
4.110608008,18.49506619,4.065532644,17.34854927,4.146668298,16.1902126,4.092577862,15.24463164,4.113613032,14.02719615,4.110608008,12.97523733,4.191743662,11.50958684,4.110608008,10.6822035,4.254849171,9.263832063,4.11962308,8.448268485,4.092577862,7.254472523,4.164698444,5.93656906,3.822125681,4.819601551,3.677884517,3.401230111,3.308266536,2.171974863,3.001754064,1.037277711,3.479552918,0.032597941
4.110608008,18.45369702,4.101592935,17.38400856,4.137653226,16.16657307,4.110608008,15.17371306,4.101592935,13.99173686,4.110608008,12.92795828,4.209773807,11.47412756,4.128638153,10.61128493,4.272879316,9.210643134,4.11962308,8.400989437,4.092577862,7.142184784,4.173713516,5.989757989,3.861190996,4.835361234,3.713944808,3.424869635,3.335311754,2.21334403,3.046829427,1.078646878,3.515613209,0.032597941
4.131643177,18.40444801,4.101592935,17.33672951,4.164698444,16.13111379,4.110608008,15.12643402,4.128638153,13.95627758,4.110608008,12.892499,4.227803953,11.42684851,4.11962308,10.58764541,4.290909462,9.175183848,4.128638153,8.35962027,4.101592935,7.195373713,4.173713516,5.895199893,3.876216117,4.902339885,3.753010123,3.416989794,3.371372045,2.225163792,3.073874646,1.120016045,3.551673499,0.032597941
4.11962308,18.3650488,4.110608008,17.29536034,4.185733613,16.08383474,4.101592935,15.09097473,4.128638153,13.90899853,4.137653226,12.98705709,4.236819025,11.3677497,4.146668298,10.54036636,4.299924534,9.133814681,4.137653226,8.306431341,4.101592935,7.100815617,4.182728589,5.853830726,3.894246262,4.855060837,3.740990026,3.377590587,3.407432336,2.195614387,3.082889718,1.072736997,3.58773379,0.032597941
4.137653226,18.56598476,4.11962308,17.24217141,4.182728589,16.02473593,4.137653226,15.11461425,4.128638153,13.86762936,4.146668298,12.92795828,4.263864244,11.33229041,4.164698444,10.48126755,4.308939607,9.074715871,4.146668298,8.265062174,4.101592935,7.065356331,4.200758735,5.806551678,3.912276408,4.890520123,3.78606539,3.436689397,3.443492627,2.201524268,3.100919864,1.037277711,3.623794081,0.032597941
4.146668298,18.51870571,4.11962308,17.19489237,4.200758735,15.96563712,4.137653226,15.07915497,4.146668298,13.82035031,4.146668298,12.88067924,4.272879316,11.28501137,4.173713516,10.57582565,4.329974777,9.023496902,4.164698444,8.211873245,4.11962308,7.029897045,4.209773807,5.847920845,3.939321626,4.996897981,3.777050317,3.401230111,3.479552918,2.21334403,3.109934936,1.120016045,3.632809154,0.079876989
4.146668298,18.47142666,4.11962308,17.14761332,4.209773807,15.91835807,4.167703468,15.04369568,4.155683371,14.00355663,4.146668298,12.83340019,4.308939607,11.25546196,4.173713516,10.5285466,4.354014971,9.015617061,4.182728589,8.152774435,4.128638153,6.970798235,4.227803953,5.800641797,3.948336699,4.949618933,3.822125681,3.448509159,3.515613209,2.201524268,3.118950009,1.060917235,3.659854372,0.020778179
4.164698444,18.43005749,4.137653226,17.10033427,4.21878888,15.87107902,4.173713516,14.97277711,4.155683371,13.95627758,4.146668298,12.78612114,4.344999898,11.2436422,4.185733613,10.4339885,4.363030043,8.968338013,4.182728589,8.105495387,4.155683371,6.958978473,4.236819025,5.741542987,3.948336699,4.902339885,3.813110608,3.413049873,3.551673499,2.21334403,3.136980155,1.019548068,3.677884517,0.044417703
4.173713516,18.47142666,4.146668298,17.04123546,4.236819025,15.83561974,4.173713516,14.93731782,4.155683371,13.90899853,4.146668298,12.74475197,4.381060189,11.21409279,4.182728589,10.38670945,4.399090334,8.962428132,4.209773807,8.046396577,4.155683371,6.911699425,4.263864244,5.729723225,3.948336699,4.860970718,3.858185972,3.448509159,3.58773379,2.21334403,3.1550103,1.072736997,3.713944808,0.032597941
4.191743662,18.37686857,4.173713516,17.00577617,4.227803953,15.78834069,4.200758735,14.89003878,4.155683371,13.86171948,4.173713516,12.84521995,4.41712048,11.20227303,4.209773807,10.36306993,4.435150625,8.962428132,4.21878888,7.987297767,4.182728589,6.864420377,4.272879316,5.688354058,3.98439699,4.985078219,3.894246262,3.472148683,3.623794081,2.225163792,3.173040445,1.03136783,3.750005099,0.032597941
4.191743662,18.32958952,4.182728589,16.96440701,4.263864244,15.82379997,4.200758735,14.84275973,4.155683371,13.76716139,4.173713516,12.7979409,4.453180771,11.20227303,4.209773807,10.32761064,4.471210916,8.932878727,4.236819025,7.9459286,4.203763759,6.817141329,4.299924534,5.682444177,3.98439699,4.937799171,3.88523119,3.448509159,3.659854372,2.219253911,3.191070591,1.060917235,3.78606539,0.032597941
4.191743662,18.28231047,4.221793904,16.9348576,4.263864244,15.77652093,4.191743662,14.80730044,4.164698444,13.7317021,4.173713516,12.75066185,4.489241061,11.20227303,4.227803953,10.29215136,4.507271207,8.932878727,4.245834098,7.999117529,4.200758735,6.7639524,4.308939607,5.64107501,3.98439699,4.896430004,3.903261335,3.413049873,3.695914663,2.219253911,3.191070591,1.001818425,3.822125681,0.032597941
4.200758735,18.22321166,4.209773807,16.88757855,4.272879316,15.73515176,4.191743662,14.77184116,4.191743662,13.69624281,4.173713516,12.70338281,4.525301352,11.20227303,4.236819025,10.25078219,4.543331498,8.944698489,4.272879316,7.940018719,4.191743662,6.722583233,4.344999898,5.623345367,3.975381917,4.855060837,3.930306553,3.472148683,3.731974954,2.21334403,3.227130882,1.037277711,3.858185972,0.032597941
4.21878888,18.17002273,4.254849171,16.87575879,4.308939607,15.71742212,4.227803953,14.83093997,4.191743662,13.64896377,4.182728589,12.65610376,4.561361643,11.20227303,4.245834098,10.19759326,4.579391789,8.932878727,4.272879316,7.892739671,4.236819025,6.752132638,4.381060189,5.623345367,4.02045728,4.973258457,3.921291481,3.448509159,3.768035244,2.219253911,3.218115809,1.013638187,3.894246262,0.044417703
4.23982405,18.1168338,4.245834098,16.85211927,4.326969753,15.67605295,4.227803953,14.78366092,4.200758735,13.60168472,4.182728589,12.60882471,4.597421934,11.20227303,4.254849171,10.15622409,4.615452079,8.932878727,4.263864244,7.869100147,4.272879316,6.716673352,4.41712048,5.623345367,4.02045728,4.925979409,3.966366844,3.460328921,3.804095535,2.21334403,3.263191173,1.03136783,3.930306553,0.044417703
4.236819025,18.06955475,4.272879316,16.82847974,4.363030043,15.65241342,4.227803953,14.74820163,4.21878888,13.55440567,4.182728589,12.56154566,4.624467152,11.20227303,4.290909462,10.12667469,4.642497298,8.932878727,4.299924534,7.880919909,4.308939607,6.698943709,4.453180771,5.623345367,4.02045728,4.884610242,4.002427135,3.448509159,3.84316085,2.21531399,3.299251463,1.013638187,3.966366844,0.044417703
4.263864244,18.04591523,4.281894389,16.88757855,4.399090334,15.63468378,4.254849171,14.70092258,4.209773807,13.51894638,4.182728589,12.52017649,,,4.290909462,10.07939564,,,4.308939607,7.821821099,4.344999898,6.687123947,4.489241061,5.623345367,4.011442208,4.843241075,4.011442208,3.389410349,3.876216117,2.21334403,3.335311754,1.019548068,3.957351771,0.020778179
4.272879316,18.00454606,4.308939607,16.82256986,4.435150625,15.64059366,4.254849171,14.6654633,4.254849171,13.53076615,4.191743662,12.47880733,,,4.290909462,10.04393636,,,4.344999898,7.804091456,4.381060189,6.687123947,4.525301352,5.623345367,4.056517571,4.937799171,4.038487426,3.424869635,3.88523119,2.254713197,3.371372045,1.019548068,4.005432159,0.036537862
4.290909462,17.95726701,4.344999898,16.80484022,4.471210916,15.64650354,4.290909462,14.65364354,4.254849171,13.48939698,4.209773807,12.65610376,,,4.326969753,10.06757588,,,4.381060189,7.786361813,4.41712048,6.687123947,4.561361643,5.623345367,4.056517571,4.896430004,4.077552741,3.416989794,3.912276408,2.219253911,3.407432336,1.037277711,4.038487426,0.044417703
4.308939607,17.90998797,4.381060189,16.80484022,4.507271207,15.63468378,4.281894389,14.61818425,4.272879316,13.44211793,4.21878888,12.59700495,,,4.344999898,10.02029683,,,4.41712048,7.774542051,4.453180771,6.687123947,4.597421934,5.623345367,4.047502499,4.855060837,4.110608008,3.39532023,3.948336699,2.219253911,3.443492627,1.019548068,4.029472353,0.020778179
4.344999898,17.93953737,4.41712048,16.80484022,4.543331498,15.63468378,4.326969753,14.58272496,4.281894389,13.4834871,4.21878888,12.5497259,,,4.363030043,10.05575612,,,4.453180771,7.780451932,4.489241061,6.687123947,4.624467152,5.623345367,4.047502499,4.819601551,4.11962308,3.353951063,3.98439699,2.207434149,3.479552918,1.019548068,4.074547717,0.032597941
4.335984825,17.91589785,4.453180771,16.80484022,4.579391789,15.63468378,4.363030043,14.56499532,4.290909462,13.40074876,4.209773807,12.52608638,,,4.399090334,10.03211659,,,4.489241061,7.780451932,4.525301352,6.687123947,,,4.095582886,4.882640282,4.146668298,3.407139992,4.02045728,2.231073673,3.515613209,1.013638187,4.101592935,0.056237465
4.363030043,17.88634844,4.489241061,16.80484022,4.615452079,15.63468378,4.399090334,14.55908544,4.299924534,13.43620805,4.227803953,12.49062709,,,4.435150625,10.02029683,,,4.525301352,7.774542051,4.561361643,6.687123947,,,4.083562789,4.843241075,4.182728589,3.383500468,4.02045728,2.195614387,3.551673499,1.013638187,4.110608008,0.020778179
4.399090334,17.88043856,4.525301352,16.80484022,4.642497298,15.63468378,4.435150625,14.55908544,4.326969753,13.38301912,4.236819025,12.44925792,,,4.471210916,10.02029683,,,4.561361643,7.774542051,4.597421934,6.687123947,,,4.128638153,4.878700361,4.21878888,3.377590587,4.056517571,2.231073673,3.58773379,1.013638187,4.146668298,0.032597941
4.435150625,17.8686188,4.561361643,16.80484022,,,4.471210916,14.55908544,4.363030043,13.3593796,4.254849171,12.40197887,,,4.507271207,10.02029683,,,4.597421934,7.774542051,4.633482225,6.687123947,,,4.11962308,4.843241075,4.254849171,3.377590587,4.074547717,2.195614387,3.623794081,1.019548068,4.182728589,0.044417703
4.471210916,17.8686188,4.597421934,16.80484022,,,4.507271207,14.55908544,4.399090334,13.35346972,4.275884341,12.35272987,,,4.543331498,10.02029683,,,,,,,,,4.155683371,4.831421313,4.290909462,3.353951063,4.110608008,2.21334403,3.659854372,1.013638187,4.173713516,0.020778179
4.507271207,17.8686188,4.633482225,16.80484022,,,4.543331498,14.55908544,4.435150625,13.3593796,4.263864244,12.31333066,,,4.579391789,10.02029683,,,,,,,,,4.164698444,4.772322503,4.326969753,3.353951063,4.146668298,2.207434149,3.695914663,1.013638187,4.221793904,0.036537862
4.543331498,17.8686188,,,,,4.579391789,14.55908544,4.471210916,13.35346972,4.281894389,12.41970852,,,4.615452079,10.02029683,,,,,,,,,4.200758735,4.719133574,4.363030043,3.353951063,4.182728589,2.201524268,3.734979978,1.02939787,4.254849171,0.032597941
4.579391789,17.8686188,,,,,4.615452079,14.55908544,4.507271207,13.35346972,4.308939607,12.33697018,,,4.642497298,10.02029683,,,,,,,,,4.227803953,4.736863217,4.399090334,3.353951063,4.21878888,2.195614387,3.768035244,1.013638187,4.290909462,0.014868298
4.615452079,17.8686188,,,,,4.642497298,14.55908544,4.543331498,13.35346972,4.344999898,12.3015109,,,,,,,,,,,,,4.236819025,4.701403931,4.435150625,3.353951063,4.254849171,2.195614387,3.777050317,1.096376521,4.326969753,0.02668806
,,,,,,,,4.579391789,13.35346972,4.381060189,12.28969114,,,,,,,,,,,,,4.272879316,4.701403931,4.471210916,3.353951063,4.290909462,2.195614387,3.78606539,1.037277711,4.363030043,0.020778179
,,,,,,,,4.615452079,13.35346972,4.41712048,12.28969114,,,,,,,,,,,,,4.308939607,4.689584169,4.507271207,3.353951063,4.326969753,2.195614387,3.822125681,1.013638187,4.399090334,0.020778179
,,,,,,,,,,4.453180771,12.28969114,,,,,,,,,,,,,4.344999898,4.677764407,4.543331498,3.353951063,4.363030043,2.195614387,3.858185972,1.013638187,4.435150625,0.020778179
,,,,,,,,,,4.489241061,12.28969114,,,,,,,,,,,,,4.381060189,4.683674288,4.579391789,3.353951063,4.399090334,2.195614387,3.894246262,1.037277711,4.471210916,0.020778179
,,,,,,,,,,4.525301352,12.28969114,,,,,,,,,,,,,4.41712048,4.677764407,,,4.435150625,2.195614387,3.930306553,1.03136783,4.507271207,0.020778179
,,,,,,,,,,4.561361643,12.28969114,,,,,,,,,,,,,4.453180771,4.683674288,,,4.471210916,2.195614387,3.966366844,1.019548068,4.543331498,0.020778179
,,,,,,,,,,4.597421934,12.28969114,,,,,,,,,,,,,4.489241061,4.677764407,,,4.507271207,2.195614387,3.993412062,1.013638187,4.579391789,0.020778179
,,,,,,,,,,4.633482225,12.28969114,,,,,,,,,,,,,4.525301352,4.677764407,,,4.543331498,2.195614387,4.02045728,1.043187592,4.615452079,0.020778179
,,,,,,,,,,,,,,,,,,,,,,,,4.561361643,4.677764407,,,4.579391789,2.195614387,4.056517571,1.03136783,4.642497298,0.020778179
,,,,,,,,,,,,,,,,,,,,,,,,4.597421934,4.677764407,,,4.615452079,2.195614387,4.092577862,1.025457949,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.642497298,2.195614387,4.128638153,1.013638187,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.164698444,1.013638187,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.200758735,1.013638187,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.236819025,1.013638187,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.272879316,1.013638187,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.308939607,1.013638187,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.344999898,1.013638187,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.381060189,1.013638187,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.41712048,1.013638187,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.453180771,1.013638187,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.489241061,1.013638187,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.525301352,1.013638187,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.561361643,1.013638187,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.597421934,1.013638187,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.624467152,1.013638187,,
