           6   3.8010000000000002E-002   1.7114999999999998E-002   2.3250000000000000E-002   4.8300000000000001E-003  0.20774193548387096        4.9449705656513954E-003   4.5501575519329006E-002  0.38831886345698502        1.4514895590674821        9.3793314851438214E-002   2.2326025802876263E-003
           8   4.9880000000000001E-002   1.3089999999999999E-002   4.1810000000000000E-002   6.4099999999999999E-003  0.15331260464003826        6.6896961980400542E-003   3.9497625276668218E-002  0.16178829190056135        1.2076761705048702        3.1839374621770340E-002   1.3892904882499481E-003
          10   5.8790000000000002E-002   8.4899999999999993E-003   5.5719999999999999E-002   5.7299999999999999E-003  0.10283560660445082        6.0681153895031136E-003   4.1775599314435682E-002   5.2219765266201791E-002   1.0961768765706923        9.8904074434685348E-003   5.8361238483295940E-004
          12   6.0679999999999998E-002   5.1000000000000004E-003   5.9560000000000002E-002   4.0499999999999998E-003   6.7998656816655470E-002   4.3064948322062008E-003   4.9690399499995326E-002   1.8457481872115954E-002   1.0690650410201006        4.6963300223540521E-003   2.9742824223917243E-004
          14   7.6990000000000003E-002   3.5300000000000002E-003   7.6460000000000000E-002   2.9700000000000000E-003   3.8843839916296100E-002   3.2158866968404185E-003   5.8025885318565944E-002   6.8840109105078925E-003   1.0653093470566988        2.5368658221082310E-003   2.1002746037897154E-004
          16   8.3650000000000002E-002   2.1099999999999999E-003   8.3529999999999993E-002   1.9499999999999999E-003   2.3344906021788580E-002   2.1277292219057907E-003   7.1611487403943283E-002   1.4345487148835503E-003   1.0731487662860530        1.7076510745576852E-003   1.5564076757319217E-004
