           6   4.3630000000000002E-002   2.1120000000000000E-002   2.4870000000000000E-002   5.2199999999999998E-003  0.20989143546441497        5.3531324028591055E-003   4.3768810953240853E-002  0.42997937199174885        1.4925678687914898       0.10338577704429341        2.6367810190349767E-003
           8   6.5350000000000005E-002   1.9179999999999999E-002   5.3400000000000003E-002   8.2799999999999992E-003  0.15505617977528088        8.7470948658356206E-003   3.4752402342845795E-002  0.18286151491966338        1.2239687942020196        3.4727745617841248E-002   1.9590762898718810E-003
          10  0.10929000000000000        1.6010000000000000E-002  0.10431000000000000        1.0000000000000000E-002   9.5868085514332277E-002   1.1164577029999219E-002   3.1622776601683791E-002   4.5566840516058180E-002   1.0786305671358258        7.5381619342177967E-003   8.7787702370045251E-004
          12  0.17124000000000000        1.2260000000000000E-002  0.16930000000000001        9.1699999999999993E-003   5.4164205552274067E-002   1.1038882869868785E-002   3.3022909334191324E-002   1.1329128708245722E-002   1.0447261588326049        2.4225568605728697E-003   4.9372682857227253E-004
          14  0.24471999999999999        8.3899999999999999E-003  0.24446000000000001        7.0200000000000002E-003   2.8716354413810031E-002   9.2913677634539546E-003   3.7742567804819861E-002   1.0624387054592288E-003   1.0388451056751584        1.1154898218097525E-003   3.6092416263812919E-004
          16  0.38181999999999999        5.7700000000000000E-003  0.38207000000000002        5.0200000000000002E-003   1.3138953594890989E-002   8.1238975288463102E-003   4.4632184267745179E-002  -6.5475878686299302E-004   1.0439482021660560        5.7743338883869738E-004   3.5703069097406035E-004
