           1   1.0000000000000000        1.0000000000000000     
           2  0.50470715643070718       0.79185232336091671     
           3   5.2045035043148363E-002  0.20370911968620437     
           4   0.0000000000000000        6.4961205635935118E-002
 H4K16Q  0.14735150082754955       0.48658970874120466     
