#coord, ,Sir-e, ,Sir-s, ,acet-e, ,acet-s, ,meth-e, ,meth-s
0.5000000E-01,0.1316015E-001,0.3571340
0.1500000,0.9210347E-003,0.2839885,0.9811693,0.7513976E-001,0.5579429,0.1079452
0.2500000,0.9210347E-003,0.2839885,0.9811693,0.7513976E-001,0.5579429,0.1079452
0.3500000,0.9210347E-003,0.2839885,0.9811693,0.7513976E-001,0.5579429,0.1079452
0.4500000,0.9210347E-003,0.2839885,0.9811693,0.7513976E-001,0.5579429,0.1079452
0.5500000,0.9210347E-003,0.2839885,0.9811693,0.7513976E-001,0.5579429,0.1079452
0.6500000,0.9210347E-003,0.2839885,0.9811693,0.7513976E-001,0.5579429,0.1079452
0.7500000,0.9210347E-003,0.2839885,0.9811693,0.7513976E-001,0.5579429,0.1079452
0.8500000,0.9210347E-003,0.2839885,0.9811693,0.7513976E-001,0.5579429,0.1079452
0.9500000,0.1337092E-001,0.3491635
